-100	-33	75	7	5304.88	5224	GBIKAQAA0hZ0NQIZAAAAChsZChcZEwoUBggIGQKcBzTrBRg=
-100	-32	-59	9	5357	1192	BB4AAAAKFF0SbAwMFgsMEgoKDAoKCgoKCAoMCgoWEgw=
-100	-31	13	6	5328.66	3394	BBgAAAAMCgoMDAqA3n0KCxYKDBIKDAoWChYKFhIMDA==
-100	-30	-18	10	5341	4972	BB4AAAAMFAoKEgwWDAwSCgoMCgoKCgoKChIM
-100	-29	-54	7	5355.6	430	BB4AAAAMCl0SE2wMDBYMEhsMCgoKCgoKCgoKChIMDA==
-100	-28	80	9	5303.98	4168	BB4AAAAMCmwMDAoWGwoSDAobCgoKCgq+CgoKEgwYDA==
-100	-27	-77	8	5365.2	1244	BB4AAAAMCl0SE2wMDBYMEhsMCgoKCgoKCgoKChIMDAw=
-100	-26	14	12	5329.28	4544	BB4AAAASCgoSFgwXDAwSCgoKDAoKCgoKChIM
-100	-25	-41	9	5351.2	2296	ExP1EwIUAAAAFwoKClMKBNTUALgKEwoTcBXCBAAEfyJA0A==
-100	-24	-16	9	5341.4	5194	BB4AAAAKEl0SDBMMDAwWEgoKCgwKCgoKCmoKXvwSDA==
-100	-23	-50	6	5355.2	3208	BB4AAAAMDAoSXRMMFgwMEhsKFgoKCgoKCgobCgwKFhI=
-100	-22	-77	7	5366.2	4360	BAwAAAAMCgoGDF0WDBMMFgwMFhASCgoKCgoWFAoMCgoKEgw=
-100	-21	66	10	5310.52	2624	EwoKHBscEwIZAAAAHAoFChcKChMKEw==
-100	-20	-15	13	5341.8	4010	BB4AAAAMCl0TbAwMChYMEgwKCgoKCgoKCgoKEgw=
-100	-19	-99	14	5375.6	4418	BB4AAAAMCl0SE2wMDBYMEhsMCgoKCgoKCgoKChIMDAw=
-100	-18	44	8	5319.48	5184	BB4AAAAMCl0SbAoMDBYWDBIKDAoKCgoKBQoKCgoSDA==
-100	-17	44	8	5319.68	5184	BB4AAAAKEhYSDAwMFgYKEgoKCgoKCgoKDAoKGxIMBg==
-100	-16	-73	10	5365.8	5172	BB4AAAAMDBMMDAoWDBIKCgoKCgoKCgoKEgoKCgo=
-100	-15	2	10	5336.04	5204	BB4AAAAKCgoMbAwMFhYbChIKGwoKCgoKChYKCgoSCgo=
-100	-14	-91	10	5373.4	5246	BB4AAAAKCmwMCgwWFgoWDBIKCgoKCgoKCgoKEgwMCg==
-100	-13	-57	16	5360	4836	BB4AAAAMCl0SE2wMDBYMEhsKCgoKCgoKCgoKEgoM
-100	-12	10	7	5333.6	4420	BB4AAAAKDAxdEgwTCgwMDBYDP8lYPBIKCgoKCgoKCgoKEgo=
-100	-11	-43	39	5354.8	5144	BB4AAAAMChRdEmwMDBYMEgoYDAoKCgoKCgwKChYSDAw=
-100	-10	31	8	5326.02	4798	BB4AAAAMDAwSE2wMDAwWGxgtXBIMCgobChYKCgoKFgoSDAw=
-100	-9	-27	19	5348.8	2878	BB4AAAAMCl0SE2wMDBYMEhsYCgoKCgoKCgoKChIMDA==
-100	-8	-21	6	5346.6	2822	BB4AAABdDAwMFgoSCgoKCgoKCgoKChIMCg==
-100	-7	53	9	5318.26	2976	AQAAQQAEeji25TQaFA0aBAAAAAANCA1cd04hBhYGBgYGEg==
-100	-6	15	9	5332.9	2784	BB4AAAAKDF0SE2wKDAwWDBIKGwoKCgoKCgoKChIM
-100	-5	-18	7	5346	4968	BB4AAAAK7BbqCgwMFQwSCgoKCgoKCgoKEgw=
-100	-4	70	10	5312.4	4088	BB4AAAAMXQoMbAwKGBYKEgoKCgoKDAoMDCMSCggMDAw=
-100	-3	-35	5	5353.2	1138	BB4AAAAMCl0SE2wMDBYMEhsKCgoKCgoKCgoKEgwKDA==
-100	-2	-48	8	5358.6	944	BB4AAAAMEgoTbAwMFgwSCgoKCgoKCgoKChIM
-100	-1	-49	7	5359.2	742	BB4AAAAMDF0WFhsKDBIKGwoKCgoKCgoKChYSDA==
-100	0	76	3	5310.92	189452	ChYKChYEAAAENPalNxscCgoKGhwKCgoKChIKCRYJCwoK
-100	1	78	7	5310.36	4040	BB4AAAAKDAwKbBYMGwoSCgoKCgoKCgoKGxIMCAw=
-100	2	-75	10	5370.2	928	BB4AAAAMCl0SE2wMDBYMEhsKCgoKCgoKCgoKEgwM
-100	3	27	9	5330.14	2050	ARkAAAAWEwkJFxYWFwkJExYTFgk=
-100	4	1	8	5340.22	4374	BB4AAAAMDF0SbAwMFgwSGwoKCgoKCgoKChIMDA==
-100	5	66	9	5315.72	4360	BB4AAAAMC10SEwoKDBYMDBIbCgoKCgoKCgoKEqA5DA==
-100	6	-40	8	5357	2360	BB4AAAAMDAoSE2wMDBYMEgobCgoKCgoKCgoKFhIgXQY=
-100	7	-6	6	5343.6	277312	CgIaAAAAC5VuFQoKPh4L0NoKGwKfALe0FpYWChIGBhIaeu0G
-100	8	-11	8	5345.8	5114	GI3hGyobDBIEGgAAAAwMFgwM5hIGBgZZfRsSGw==
-100	9	-29	12	5353.2	3724	BB4AAAAMDAwWChIKCgoKCgoKCgoKEgS8ewUA
-100	10	19	8	5334.58	4018	BB4AAAAWXRNsDAwZDBIKChsKCgoKCgoKChI=
-100	11	-4	9	5343.6	4438	BB4AAAASEwoKGwwMGxYMEgoKCgoKCgoKCgoSDA==
-100	12	-68	9	5369.4	5000	FJUDGQAAALjQFgsICxgWCwuvEhQLGho=
-100	13	-17	11	5349.2	5200	BBgAAAAMCgoKGwwKEhIMDAwbGwwKEAwKCgwWDAwSEgw=
-100	14	-31	10	5355	2928.6763	BB4AAAAKCl0QDGwWDAwSCgoKCgoKCgoKChIM
-100	15	2	15	5342.04	5314	BB4AAAAKDF0KEwpsDAoMEgwMFgwSCgoKCgoKCAoKCgoSCgoM
-100	16	-17	11	5349.8	5250	BB4AAAAKXQwME2wMDBYMEgoICgoKCgoKCgoSCgoMDA==
-100	17	-68	10	5370.4	5262	BB4AAAAMDBsSE2wMFhYMDBIKCAoKCgoKCgoKChYSDAwXFgw=
-100	18	-92	12	5380.2	5060	BB4AAAAMDF0WFhsKDBIKGwoKCgoKCgoKCAoWEgw=
-100	19	-19	8	5351.2	4210	BB4AAAAMEhsXbAwWBQwMEgoKCgoKCggKCgoKEgwKDA==
-100	20	-34	7	5357.4	4000	BB4AAAAMGwoSXRJsDwwMFgwSCgoKCgoKCgoLChIM
-100	21	60	9	5321.2	4590	BB4AAAAMDAoTbAoMDBYMEgoKCgoICgoKCgoKEgw=
-100	22	-35	11	5358.2	4882	BB4AAAAMCgwKChsKDBYKGxIKCgoKCgoICgoKEgwM
-100	23	83	7	5312.96	4632	BB4AAAAKChsSCgwMCgwWEggKGwoKCgoKCgoKEgwM
-100	24	81	11	5313.9	4280	BB4AAAAMChMbDAwMG0ZMChYbEgwMCgoLCgoKCgoKChIM
-100	25	-91	9	5381.2	2162	BB4AAAAMCgYSEmwMDBYWDBIKCgoKCgoKCggKChIMDA==
-100	26	66	11	5319.92	4144	BB4AAAAMCl0SbBYZDBYLFxsKCgkKCxsUBwgHBxIK
-100	27	-74	6	5374.8	4640	BQJ9gBT9AhQAAAAKGAwKDAoKCggUBgwUDAxB
-100	28	7	8	5342.74	1522	BB4AAAAMChkSbAwKDBYMEsvXCgoKCQoKCgoK5zi38QoSDA==
-100	29	-69	7	5373.2	1540	BB4AAAASDAwKChYMEggKCgoKCgoKCgoKEgw=
-100	30	-11	9	5350.2	1230	AgAAAJYRDgQAV3wNFRIQFwwMEAIfAAAAChoZBFMzd/AFBRMKCxPE
-100	31	-81	11	5378.4	3240	BB4AAAAMEmwMCgoWDAwSCgoKCgoKChsICgoKEgY=
-100	32	98	11	5309.54	3880	BB4AAAAMCl0SE2wMDBYMEhsKCgoKCgoICgoKChI=
-100	33	71	10	5319.48	3915.2598	BB4AAAAKDAwQDGyUDJ5JDBYbEggbCgoKCgoKa9wKEgwM
-100	34	89	8	5313.22	4294	BB4AAAASCgwMDBYSCgobCgoKCgoKAgB0hQAIFgoSDA==
-100	35	7	7	5344.14	4716	BB4AAAAKChIKDAoMDBYSCgoKCgoKCgoKCBIM
-100	36	76	15	5318.34	4168	BB4AAAAMCgoTDAwWDBIbCgoICgoKCgoKCgoSDA==
-100	37	-84	10	5380.8	3200	BB4AAAAMCl0TDAwMFhIKCgoICgoKCgoKChIMCgsMFgw=
-100	38	-57	13	5370.2	3550	BBYAAAAKCgMRDLcMDBIWDBYMDAwSCAgbGBYMCgwKDAoKDAoMCgoSCAg=
-100	39	-40	9	5363.6	3626	BB4AAAAMChIKbAwMFgwSCAoKCgoKCgoWCgoKEgwM
-100	40	-59	24	5371.4	4114	BB4AAAAMDF0WFhsKDBIKCAoKCgoKCgoKChYSDA==
-100	41	14	7	5342.68	4532	BB4AAAAKCgwTDAwWBgsKDBIKCgoICgoKCgoKChIMFw==
-100	42	53	9	5328.06	5292	BB4AAAAKCgoSXQoTCgoMDAoWFhYMEggKCgoKCgoKCgoKEgw=
-100	43	-62	12	5373.2	5204	BB4AAAAMCgpdEgoTbAwMFgwSCgoKCggKCgoKCgoSDAw=
-100	44	38	11	5334.16	5274	BB4AAAAMDF0WFhsKDBIKGwoKCgoKCgoKChYIEgY=
-100	45	-65	15	5374.8	5332	BB4AAAAMCgoSE2wMCgoVFgwMEgoKCgoICgoKGwoKChIMBgU=
-100	46	-60	14	5373	5242	BB4AAAAKEl0KCgwMChYMEggKCAoKCgoKCgoKChIMCgTZnOsS
-100	47	96	15	5313.56	4040	EgFHAAAAFhgUEhKbCQQYAAAADBIKCgwFCgoSDA==
-100	48	-16	23	5355.8	4832	BB4AAAAMCl0SE2wMDBYMEhsMCgoKCgoKCgoKChILDA==
-100	49	-87	10	5384.4	5002	BB4AAAATCgpdEgpP9gwMChYbDBIKCAoKCggKCgoKVJsK3QoS
-100	50	99	8	5313.14	4860	BB4AAAAMCl0SEwwMCgwWEggKCgoKCgoICgoKEuf9
-100	51	38	12	5335.56	4500	BB4AAAAMCl0TbAwMFhsMEgoLAUVmKAcKCgoKCgoKCgoSDAoM
-100	52	-44	8	5367.8	3400	BB4AAAAMChIKDAwbChYWDBILCgoKCgoKChYKCgoS
-100	53	70	12	5324.24	3288	BB4AAAAMDF0WFhsKDBIKCBsKCgoICgoKCgoWChIK
-100	54	84	22	5319.42	4294	BB4AAAAMCl0SE2wMDBYMEhsMGwoKCgoKCgoKChIMCww=
-100	55	-84	14	5384.4	2530	BB4AAAAKChIKEwwKDBYWDBIICgoICgoKCgoKCgoSFQUMCg==
-100	56	12	10	5346.44	1648	BB4AAAAMCgwBtBr3PRYMChIKCggbCAoWCgoKCgoKChIWBEixiwI=
-100	57	-58	7	5374.4	1204	BB4AAAATCgoSEgwMFhYWDO8SCggKCgoKCggKCgoKEgwbDA==
-100	58	46	10	5333.98	4318	BB4AAABdEBMWDAwMEggIGwoKChgKCgwKCgwS
-100	59	-9	28	5355.2	360	BB4AAAAMCl0SE2wMDBYMEhsMCgoKCgoKCgoKChILCg==
-100	60	-100	5	5391.8	2800	BB4AAAAMCl0SE2wMDBYMEhsMCgoKCgoKCgoKChILDA==
-100	61	-67	11	5378.8	4740	BB4AAAAKCl0SAyAAt0gWDAwbGwwSCgsKCgoKCgoKChIMDAw=
-100	62	86	9	5320.46	3380	BB4AAAASCgpsDAwWFgwSGwoKDAoKCgoKCgoKEgsK
-100	63	-42	10	5369.2	2787.7324	BB4AAAAMDBAXDBYaDBYMEgoKCggKCgoKCAoSBw==
-100	64	82	9	5322.34	3200	BB4AAAAKCgxdCgpsDBYbBhYKCgwSCwoKCgoKCgoKChI=
-100	65	-1	14	5353.2	4927.6646	BBgAAAAMCgwMCxBsCgwKDAwbGwwKChYSCxIKCgoKCg==
-100	66	-2	6	5353.8	2360	BBMAAAAMEgwMbAwVCwoWDBsMEhsMCgoMCgobChIL
-100	67	-39	11	5368.8	4454	ChYcCQoKFrgCFQAAABULCgoXBwoKChQHCAcGBgYHFAYK
-100	68	-7	19	5356.2	1522	BB4AAAAMCl0SE2wMDAoWDBIbDAoKCgoKCgobCgoKEgsK
-100	69	61	23	5331	1220	BB4AAAAKFF0SbAwMFgsMEgoKDAoKCgoKCAoMHAoKFhIM
-100	70	26	9	5343.92	4438	BB4AAAAMChNdEhcTDAwKFgwSCgsKCAoKCgoICgoKEgo=
-100	71	-34	9	5367.6	4540	BB4AAAAbEhITbAoMDAwWEgoICMxyCgoKCgoKFgoKIf2mChI=
-100	72	89	15	5321.58	4360	GBsHCQcKHAcHCBwBQwAAABoJDBMKDAoFChM=
-100	73	47	12	5336.92	5326	BB4AAABdE2wZDBUWDBYMEgoKCgoKCgoKCAoHCggS
-100	74	-61	14	5379	3748	BB4AAAAMCl0TbAwMFgwSGwwKCgoKCgoKCgoKGxILCg==
-100	75	52	8	5335.56	3240	BB4AAAAKEgoWDAwMEgoMCgoKCgoKGwoKChIL
-100	76	-93	8	5392.2	4000	FRkVAxkAAAAYGAsMCwoLGgsRDAoR4YM=
-100	77	-73	11	5384.4	4814	BB4AAAAMCl0SE2wMDBYMEhsKCgoKCgoKCgoKEgsKCg==
-100	78	-55	10	5377.4	5000	BB4AAAAWDApdE2wMDBYMEggKCgoKCgoKCAgKCgoS
-100	79	46	6	5338.6	5024	BB4AAAAMChITbAwWDAwSChYbCgoKCgoKCgoKEgs=
-100	80	68	8	5330.9	4048	BBIAAAAKDAoWDGwKDAwWDBIZCgwYFgwKCgwKDAoKChgSCQo=
-100	81	70	17	5330.4	4847.1455	BB4AAAAMDAxdDAwMbBAMDLC/FgwSCAgKEgYGGwEA0ACPQQoQBwEvABZICg==
-100	82	42	11	5340.7	4640	BB4AAAAKCl0SEwwMChYMEgobCgoKCgoKCgoSDAsW
-100	83	-6	12	5358.8	4766	BB4AAAAKChNsEhIMCgwKChYVDBIKGwoKCgoKCgoKEgoMCgs=
-100	84	-69	13	5384.2	2922	FxQCCgAAAAoY/xcJEwYTCxIKGg==
-100	85	51	13	5338.12	5036	BB4AAAAMEgwWDBsMEgoKCgoKCgobCgoSCwo=
-100	86	62	21	5334.38	2540	BB4AAAAMCl0SE2wMDBYMEhsKCgoKCgoKCgoKEgsK
-100	87	-73	9	5386.4	2880	BB4AAAAKERJsDAwWDBIKChsKCgoKCgoKChIKCwoK
-100	88	86	7	5326.18	4100	BB4AAAAKDF0SDAwMFhIKChsKCgoKCgoKEgs=
-100	89	73	8	5331.08	2940	BB4AAAAMCgwMGQauFhgMEgoKCgkKDAoKCgoLEg==
-100	90	94	11	5323.74	4012	BB4AAAAKDAoKCl0SE2wSDAwWDBIKGwoKCgoKCgQSAL7pCgoSCwo=
-100	91	34	8	5345.56	1344	BB4AAAAKChITbAwMFgYKDBIKChsKCgoKCgoKChLsCrILCgo=
-100	92	-30	10	5370.2	1220	BB4AAAAMXRITCgwMDBYYEgwbCgwKCgwMDAwMEgs=
-100	93	51	18	5339.88	2939.424	CgQcAAAAFxUFGRAQCRMFGhkFFAoJCgoJCg==
-100	94	-40	9	5374.6	1774	BB4AAAAKEwsKDBcWDBYMEgoKGwoKCgoKCgoWChILCg==
-100	95	-92	10	5395.6	3760	BB4AAABdChNsDBYMFgUMBRIKChsKCgoKCgoKChILFgo=
-100	96	28	9	5348.82	4678	BB4AAAAMCl1sDBYMChIKCgoKGwoKCsSsCgoSCw==
-100	97	-5	5	5361.2	430	BB4AAAAMCgpdEhNsEgwMFgwSGwoKCgoKCgobCgoKEgsK
-100	98	-44	13	5377	3860	BB4AAAAMCl0SE2wMDBYMEhsKCgoKCgoKCgoKEgsK
-100	99	-62	10	5384.4	1344	BB4AAAAMCgpdEgoTbAwMFgwSGwoKCgoKCgobCgoKEgsM
-99	-100	36	12	5253.48	4504	BB4AAAAMCgwKbAoMEgwWDAwSDAoMCgoKCgwKCgoS+Unf3wwKDAo=
-99	-99	79	17	5238.18	4060	BB4AAAAMXRITbAwMFgwSDAwKCgwKCgoKCgoKEgsK
-99	-98	2	9	5266.08	5238	BB4AAAAMCgpdFRNsEgwMFgwSGwwKDAoKCgoKDAoKEgoK
-99	-97	22	8	5259.06	4856	BB4AAAAMCl0KbBIMDBYWDBIbDAoKCgwKCgoMCgoS
-99	-96	-13	7	5272.4	2022	BB4AAAAMCgwWDGkqFgoSCgwKCgoKCgwMCgoKFhIK
-99	-95	33	7	5255.46	1906	BB4AAAASDF0SDAwWBgoMEgwKChcKCgwKDAoKCgoSCg==
-99	-94	48	8	5250.24	2224	BB4AAAAWDAoZXRMSDAwMEgoKGwwMCgoKCgoMChYKEg==
-99	-93	8	11	5264.82	4506	BBUAAAAMEglsDAwKDAobDBaZJWmcEgoKDAoKDAwKCgoKCgoKDAoKChIHCg==
-99	-92	31	8	5256.72	2460	BB4AAAAKFxISEhMMDBYMEgwKCgoKCgoKCgwKDBIMCg==
-99	-91	-68	8	5295.4	1520	BB4AAAAMChNsDAoKFgwMEgxLChYKCgwKCgoMCgoKEgwK
-99	-90	-92	8	5305.2	3680	BB4AAAAKXRITbAwMBQoWDBIMCgwKCgoMChsKCgoKEg==
-99	-89	-15	7	5274.6	928	BB4AAAAWE6VSpqoKEwwMDAsSCgoKDAwKGwwKCgoKChIK
-99	-88	96	34	5234.04	3760	BB4AAAAMCl0SE2wMDBYMEhsMCgoKDAoMCgoKCgoSCgo=
-99	-87	99	8	5233.14	4896	BB4AAAAKChNdCgwMFgwSCgoMCgwKDAoKFgoKFhIMDAsM
-99	-86	23	7	5260.68	1710	BB4AAAAKFl0LEwwWDAwSCgoKCgoMDAoMCgoKEg==
-99	-85	-71	6	5297.8	3080	BB4AAAAMCl1sFgoMDAvkYBYSCgoMDAoKChYKCgoMChI=
-99	-84	-10	8	5273.6	5168	BB4AAAASXQoKCRMKDAwKFhsMEgobDAoKCgoMCgoKTQwbEgwK
-99	-83	-8	7	5273	2818	BB4AAAAMEhNsFgwMDBIMCgoKCgoKCgwKCgwSCw==
-99	-82	-74	15	5299.6	4284	BB4AAAAMChITbAwMFgwSDAwMCgoKCgoKCgoKEgsK
-99	-81	-69	8	5297.8	3550	BBYAAAASXQoTCgwMFgwMBRIKDAwMCgoKCgoFCgoKCgwKEg==
-99	-80	37	8	5256.72	4102	BB4AAAAKE10SCgwWDAwSCgoKDAoKCgoKDAoMEg==
-99	-79	-29	6	5282.2	4902	Gagc+uAKEgItAAAAChkKFhkSBQoKCgoKGQoKCgoSCg==
-99	-78	-26	9	5281.2	5200	BB4AAAAMCgYTbAwMDBYSCgoMCgoKDAoKDAoKEgwK
-99	-77	19	17	5263.78	4814	BB4AAAAWE6VSpqoKEwwMDAsSCgoKDAwKGwwKCgoKChIG
-99	-76	67	10	5246.64	5440	BB4AAAATDF0SDAwWDBIKGwwKCgoKCgwKChIKCgoCCg==
-99	-75	92	50	5237.82	5008	CgIqAAAAGwoLAgALAAkZEwsLCwtoCwsLBRMcCwgH
-99	-74	95	10	5236.92	5060	BB4AAAAKEgoSChMKDBYMDBIMFgoKCgoKDARAfWTeCgoKEgoKCg==
-99	-73	-63	11	5297	5028	FRqfBBQAAAAGExHMCRcKFQsJCxEJCQsUCwsLCQ==
-99	-72	-13	8	5277.2	4404	BB4AAAAVDApdDGzz+C8WCgwSChYbFgoKCgwKCgzWCgryChIK
-99	-71	-69	7	5299.8	4408	BB4AAAAUE2wKDAwWDBIKDAoKCgoWCgoKDAoSCg==
-99	-70	-77	7	5303.2	4184	BB4AAAAMCl0SE2wKDAwWDBIMDAoKCgoKCgoKChILCg==
-99	-69	11	12	5268.42	4232	BB4AAAAMCl0SE2wMDBYMEhsMCgoMCgoKCgoKChIMDA==
-99	-68	70	9	5247	3570	BB4AAAAMCl0MbAoMFgoSCgoKDAoKDAoKCuFdChILCg==
